"age_A","age_B","height_A","height_B","reach_A","reach_B","stance_A","stance_B","won_A","won_B","lost_A","lost_B","drawn_A","drawn_B","kos_A","kos_B","decision","decision_group"
-0.226961770481754,-0.296419654616971,0.700259857624967,-0.500069200111544,-0.25991190887954,-0.25991190887954,"orthodox","orthodox",-0.206866931024799,-0.616677958392868,-0.360142428692046,-0.181922379823073,-0.448000271589451,-0.448000271589451,0.0783774295023696,-0.590606801452232,"UD","POINTS"
-0.12277494427893,-0.296419654616971,-0.0999595141993735,-0.0999595141993735,0.153676201244436,-0.921652885077901,"orthodox","orthodox",-0.104414174182781,-0.770357093655895,0.352737766783844,-0.538362477561018,2.49218864086604,0.392053703397834,-0.506983772582907,-1.00872194579886,"PTS","POINTS"
-0.192232828414146,-0.226961770481754,-0.0999595141993735,0.833629752929024,0.153676201244436,0.319111445294026,"orthodox","orthodox",-1.07771536418195,-0.360546066287825,0.174517717914872,1.06561796225973,1.65213466587876,0.392053703397834,-1.25959103240683,-1.09234497466818,"PTS","POINTS"
0.224514476397153,0.155056592261937,1.10036954353714,0.16678027640874,-0.0944766648299494,0.153676201244436,"orthodox","orthodox",0.151717717922263,1.22747166476345,-0.181922379823073,0.709177864521789,-0.448000271589451,-0.0279732840958088,0.496492573848996,0.914607718195622,"UD","POINTS"
-0.0185881180761048,-0.192232828414146,1.10036954353714,0.833629752929024,-0.0944766648299494,0.319111445294026,"orthodox","orthodox",-0.411772444708833,0.66398150213235,-0.716582526429991,-0.360142428692046,-0.448000271589451,-0.448000271589451,-0.172491657105606,0.663738631587646,"KO","KO"
0.224514476397153,0.120327650194328,0.966999648233081,-0.23332940950343,0.732699555418002,-0.0944766648299494,"orthodox","orthodox",-0.309319687866816,-0.206866931024799,-0.181922379823073,0.174517717914872,-0.448000271589451,-0.448000271589451,0.162000458371695,-0.256114685974931,"UD","POINTS"
0.189785534329545,-0.053317060143713,0.966999648233081,0.433520067016854,0.732699555418002,-0.673500019003515,"orthodox","orthodox",-0.411772444708833,-0.309319687866816,-0.538362477561018,0.352737766783844,-0.448000271589451,-0.0279732840958088,-0.00524559936695563,-0.172491657105606,"UD","POINTS"
0.0161408239915035,0.0508697660591118,0.300150171712797,-0.500069200111544,0.319111445294026,-1.33524099520188,"southpaw","southpaw",-0.667904336813877,0.151717717922263,-0.538362477561018,0.174517717914872,-0.0279732840958088,-0.0279732840958088,-0.674229830321557,-0.172491657105606,"MD","POINTS"
-0.192232828414146,0.120327650194328,-0.500069200111544,-1.96713804845617,-1.33524099520188,-0.673500019003515,"orthodox","orthodox",-0.770357093655895,-0.15564055260379,-0.360142428692046,2.84781845094946,-0.448000271589451,0.392053703397834,-0.925098916929533,-0.256114685974931,"UD","POINTS"
0.08559870812672,0.29397236053237,-0.23332940950343,1.10036954353714,0.153676201244436,0.732699555418002,"orthodox","orthodox",-0.411772444708833,0.25417047476428,-0.538362477561018,0.709177864521789,0.392053703397834,1.23210767838512,-0.339737714844257,0.914607718195622,"MD","POINTS"
0.08559870812672,0.0508697660591118,1.10036954353714,2.56743839188176,0.732699555418002,1.39444053161636,"orthodox","orthodox",-0.0531877957617723,-0.514225201550851,-0.00370233095410085,-0.716582526429991,-0.0279732840958088,-0.448000271589451,0.663738631587646,-0.339737714844257,"DQ","POINTS"
0.0508697660591118,0.0161408239915035,-0.0999595141993735,1.10036954353714,-0.0117590428051543,0.732699555418002,"orthodox","orthodox",-0.0531877957617723,0.202944096343271,-0.360142428692046,0.174517717914872,-0.448000271589451,-0.448000271589451,-0.506983772582907,-0.256114685974931,"UD","POINTS"
